"title","hit","url","content"
"이 후보님께 문자 왔네요.gif",1291,"https://www.clien.net/service/board/park/16678258?od=T31&po=2&category=0&groupCd","응원합니다!         -------.         &nbsp;중간사진은 전번이 나와서..+"
"20년째 몸무게가 그대로네요.",938,"https://www.clien.net/service/board/park/16678257?od=T31&po=2&category=0&groupCd","63kg에서 64kg사이에서 20년째 머무르는 중이에요.   하루에 5끼 정도 먹고 헬스장좀 다니면 살이 찌긴하는데   일이 바빠서 운동을 쉬거나 하루 3끼만 먹으면 귀신같이 원래 몸무게로 돌아오네요.&nbsp;   나이먹으면 살찐다는 소리를 어릴때부터 들었는데 대체 몇살이나 먹어야 살이찔까요.   평생을 먹고 싶은걸 참아본적이 없는데 연비가 왜이리 똥망인지 모르겠어요ㅋㅋ"
"애플티비 자가 개통 및 후기",1137,"https://www.clien.net/service/board/park/16678255?od=T31&po=2&category=0&groupCd","1.애플 공홈을 통해 구입   1차 106에 전화 했으나 무조건 기사님 방문 설치 가능   2차 클리앙 게시글 보고다시 통화 자가개통 가능하며   아이디와 비번 문자로 보내줌   2. 기사님 방문뒤 기존 셋탑수거 및 전산에 입력      후기   기존에 쓰던 셋톱이 오래되서 속도가 느리다는 것을 느끼지 못함   비티비 사용중 다른 애플티비 어플 사용하고 다시 비티비 실행시 화면이 검게나옴   다시실행      에어팟맥스와 애플티비 조합은 최고      결론      애플제품 많이 쓰시면 매력적인 제품 입니다."
"11절이니 고니 11장",1142,"https://www.clien.net/service/board/park/16678253?od=T31&po=2&category=0&groupCd","&nbsp;기분도 별로고 &nbsp;11/11 이니      &nbsp;고니 11장 !                                                                                         GIF"
"광군절 뭐 사시나요",1541,"https://www.clien.net/service/board/park/16678252?od=T31&po=2&category=0&groupCd","전 이거나 하나 살까하는데      라이트도 하나 더 사서 한개는 사무실 한개는 집에 놓을까 고민되는군요      코아렉스 s4는 너무 비싸고"
"상생 소비지원금 받습니다. ㅎㅎ",499,"https://www.clien.net/service/board/park/16678250?od=T31&po=2&category=0&groupCd","10만원 꽉 채워서 받습니다. 기부니 좋네요."
"동네에 자주가는 카페에 왔는데 빼빼로를 주시네요?",1026,"https://www.clien.net/service/board/park/16678249?od=T31&po=2&category=0&groupCd","다주시는 건가 했는데 저만 주셨습니다! 설레도 되나요?"
"요즘 이정재가 광고하는 그 라면을 사먹어 보았습니다.",1258,"https://www.clien.net/service/board/park/16678248?od=T31&po=2&category=0&groupCd","면이 좀 탱글 탱글 하다(건면의 특징?)      생각보다 매웠다(얼큰한 맛 구입)      건더기가 꽤 큼직하게 들어가 있긴 하다      담백한 맛도 한번 맛보려고 합니다.      그 이후로 또 이걸 사먹을 지는 모르겠네요      맛이 없진 않는데 굳이 이 가격에 이 라면을...? 이라는 느낌이라-_-)a"
"지금 생각해보니 요소수는 참 아이러니하네요",1061,"https://www.clien.net/service/board/park/16678247?od=T31&po=2&category=0&groupCd","요즘에 중국이 다시 석탄자원 수급이 용이해지며 요소 생산 다시 들어간다고 들었는데,   그 댓가로 미세먼지가 다시 늘어나는 중인 것 같더군요.   미세먼지 줄이자고 디젤차에 저감장치 달고 요소수 넣고 하는데..   그 요소수를 만들기 위해서 미세먼지를 만들어야 한다니...   이거 뭔가...카드빚 돌려막기 느낌인건 저뿐인가요?"
"윤석렬의 '반듯이' 는 문대통령을 겨냥한 걸로 봐도 되겠죠.",3601,"https://www.clien.net/service/board/park/16678246?od=T31&po=2&category=0&groupCd","올해 5.18일에 윤석렬은 “5ㆍ18은 특정 진영의 전유물이 아닌 보편적 자유민주주의와 인권정신이다. 어떠한 형태의 독재나 전제든 이에 강력한 거부와 저항을 명령하는 것이다. 5ㆍ18 정신을 선택적으로 써먹고 던지면 안 된다” 라는 메세지를 냈죠.      중앙링크는 죄송하지만 그의 나쁜 진심은 되려 저들이 더 잘 해석해주니까 달아보겠습니다.   5·18 메시지도 그랬다, '정치인 윤석열' 칼 끝은 文만 겨눴다 [뉴스원샷] | 중앙일보 (joongang.co.kr)      어제 윤석렬은 ""민주와 인권의 오월 정신 반듯이 세우겠습니다"" 라고 적었습니다.윤석렬이 말하는 5.18 정신은 보수정권들이 문재인 정권 내내 독재 타령했던 그 논리의 연장선상에서 자신이 독재자라고 생각하는 문재인 대통령과 저항하는 걸 의미하고 ""반듯이""라는&nbsp;   말은 정상적이지 않은 상태를 자신이 똑바로 세우겠다는 의미죠.그건 집권후의 보복예고라고 봐도 무방할 껍니다.            &nbsp;         &nbsp;"
"이현우, 박명수 마스크 위험하네요",1086,"https://www.clien.net/service/board/park/16678245?od=T31&po=2&category=0&groupCd","KBS 콩으로 라디오 즐겨듣는데요.   9시부터 이현우, 11시부터 박명수 좋아합니다.   근데 며칠 전부터 박명수가 이러고 방송하네요.&nbsp;   오늘 이현우도 보이는 라디오 켰더니 노마스크 뙇                       어제 박명수는 게스트로 마스크 쓴 에일리가 있는데도 여전히 안쓰더군요.   밀폐된 공간인데 침 잔뜩 튀겨놓으면 다음에 12시 정은지 DJ부터 줄줄이 고스란히 피해보는거 아닌가요?   문자 보내도 답도 없고...&nbsp;"
"지금 여론조사결과는 2030들이 유보중이라 그래요",676,"https://www.clien.net/service/board/park/16678244?od=T31&po=2&category=0&groupCd","이번 대선은 2030들이 어디 찍느냐에 따라서   당선자가 결정될 것이라고 봅니다      여조 결과 보면 2030들이 모른다 없다 대답이 대다수입니다   투표를 포기하는 층을 감안하더라도 어딘가로 흘러 들어갈텐데      2030표가 어디로 가는지가 제일 중요한 선거라고 생각하고   그런 부분에서 국힘은 계속해서 2030을 부정하는 이야기를   이재명은 2030 남자 표를 의식하는 이야기를 하고 있어서      까보기 전까지는 모르는거지만 이재명 대통령후보에게 굉장히 유리한 판이라고 생각하고 있습니다   제가 판단하기에는 그렇습니다."
"안녕하세요 치열 치핵입니다",874,"https://www.clien.net/service/board/park/16678243?od=T31&po=2&category=0&groupCd","요새 갑자기 항문이 아파서   약국 가서 약 먹고 낫는 듯 하더니   다시 아프기 시작해서 오늘 항문외과에 갔습니다         결론적으로   만성치열과 외치핵이라네요;;;;      치료 시기는 이미 지났고   하루 입원하고 수술해야 된다네요      아니 내 응꼬...ㅠㅠ   소듕하게 다뤘는데...ㅠㅠ         집 근처 병원 알아보고 있는데   항문외과는 이러나 저러나 택시 타고 갈 거리네요 흑흑         회사엔 뭐라 말해야하나...         전 그렇게 치열채고 치핵채고가 되었습니다"
"아멕스 플래티넘 카드가 두장이 되었습니다 ㅋㅋㅋ",1222,"https://www.clien.net/service/board/park/16678242?od=T31&po=2&category=0&groupCd","삼성카드는 신청하고 전화와서 이것저것 요청 등 발급 허들이 까다로웠는데      현대카드는 그냥 바로 발급이 되버리네요?      삼성과 현대 둘 다 플래티넘으로 보유하게 되었는데 다 1년짜리로 쓰고 버릴 예정입니다.    그나마 현대는 초년도에 1백만만 써도 10만 MR 준다니까 연회비 회수는 가능할것 같고, 2차년도 3,600만원은 도무지 못 쓰기에 바로 해지할겁니당.."
"반듯이 세우겠습니다. .jyp",1309,"https://www.clien.net/service/board/park/16678240?od=T31&po=2&category=0&groupCd","결이 비슷합니다. 흠..."
"펜션놀러가서 고기굽는 법",793,"https://www.clien.net/service/board/park/16678238?od=T31&po=3&category=0&groupCd","고기는 제발 목살 사세요      삼겹살은 불나서 다 타요 ㅡㅡ;"
"코로나 접종안한 사람",599,"https://www.clien.net/service/board/park/16678237?od=T31&po=3&category=0&groupCd","저희 회사에도 있습니다   &nbsp;   개인의 신념(?) 때문에 안맞는 것 같고 그러려니 했지만   (부작용을 과도하게 걱정하는 것 같아요)   &nbsp;   다른 사람이 다 맞으면 나는 안맞아도 안전할것 같다고 얘기하는거보고   &nbsp;   할말을 잃었습니다....   /Vollago"
"2022년 3월 9일 대선 결과보고 돌아왔습니다.",1171,"https://www.clien.net/service/board/park/16678235?od=T31&po=3&category=0&groupCd","어제 꿈에&nbsp;   제가 타임머신타고 다녀왔습ㄴㅣ다.   이재명후보가 대통령에 당선되어 목이 터져라 만세를 외쳤는데   꿈이더라구요.   저는 정말 새로운 지평선이 열리고 &nbsp;반듯이 세워지는 대한민국 역사를 보았습니다.      계속 안 좋은 여론조사에 약간 의기소침해 있고   신나 있는 노령의힘 사람들 땜에 스트레스 받고 있었는데   나의 무의식이 위로를 한 것 같습니다.   에고 정말 기분은 너무 너무 좋았는데.."
"이준석 '김종인 전권 줬을 때 선거 잘 됐다'",887,"https://www.clien.net/service/board/park/16678232?od=T31&po=3&category=0&groupCd","이준석 ""김종인 전권 줬을 때 선거 잘 됐다""      국민일보   2시간전   다음뉴스      ""尹 건넨 비단주머니, 신문지 넣은 것""         &nbsp;“김종인 위원장이&nbsp;   과거에 전권을 부여받았던 상황에서   &nbsp;굉장히 좋은 성과를 냈다.”&nbsp;      이준석 국민의힘 대표가&nbsp;   11일 선거대책위원회 구성 관련 당내 잡음...      ....   ....   尹 비서실장 권성동 ""김종인, 선대위 전권 달란 말 없었어""         이데일리   2021.11.09   다음뉴스      ....   .....   [최강시사] 이준석 ""승리하려면 김종인에게 선대위 전권 줘야, 김병준과 역할 나누는 건 꺼려할 것""         KBS   2시간전   다음뉴스   ....   - 첫 번째 숙제 담긴 비단주머니, 윤석열에게 전달해 곧 선보일 듯   ....      https://search.daum.net/search?nil_suggest=btn&amp;w=news&amp;DA=SBC&amp;q=%EA%B9%80%EC%A2%85%EC%9D%B8+%EC%A0%84%EA%B6%8C         전권..줘...   전권..못줘....      전권..달라니깐..??   ....   이상....   비단주머니.성애자..??   이준잣대의....      국짐...근황입니다..."
"우리은행 쓰시면 크리스마스 스벅 2잔 챙겨가세요",1387,"https://www.clien.net/service/board/park/16678231?od=T31&po=3&category=0&groupCd","https://url.kr/u3hasq   일단 2잔 받고 프리퀀시 2개 나온거&nbsp;   크리스마스 쯤에 팔면 커피값 복사됩니다 ㅋㅋ      이런 류는... 알구게 가긴 좀 내용이 가벼워서 모공에 공유해봅니다"
"실밥 자르려다 손가락 잘릴 뻔 했습니다",522,"https://www.clien.net/service/board/park/16678230?od=T31&po=3&category=0&groupCd","손가락에 감고 당겼는데 화끈 하길래 어? 했는데 실이 그대로 미끄러지면서 손가락 한바퀴 전체를 베였네요 ㅠㅠ      겁나 쓰려요 ㅜㅜ"
"왜 우리나라 보수당이라고 하는 애들은 이웃국가의 꼬봉이 되려고 할까요?",648,"https://www.clien.net/service/board/park/16678229?od=T31&po=3&category=0&groupCd","아니 보수면 자고로 우리나라가 최고가 되어야하고 다른 나라에 꿀리지 않게 만들어야하는데..      중국에 사람 보내라.. 뭐 일본하고 한창 안좋을때는 일본 한테 개기면 우리 망한다, 당장 사과하라는 등..      왜 이렇게 꼬봉이 못되서 안달인지..      어떻게든 우리나라만의 입지를 키워야 보수 아닌가요?      참 이해가 안가요 진짜.&nbsp;"
"최근 부산 코로나 경향을 보면 말이죠",274,"https://www.clien.net/service/board/park/16678228?od=T31&po=3&category=0&groupCd","https://www.busan.go.kr/covid19/Travelhist.do      음식점과 유흥주점 위주로 많이 터지네요..      위드 코로나로 부산만 그렇지는 않을것 같긴 한데 아무튼 조금 조심하셔야 할 것 같습니다."
"11월 11일은...",512,"https://www.clien.net/service/board/park/16678227?od=T31&po=3&category=0&groupCd","연인들 : 빼빼로 데이   솔로 : 농업인의 날   슈로대오타쿠 : 테라다 생일      입니다.      전1, 3에 해당(.......)"
"하다하다 가위바위보 보드게임 딜럭스 에디션도 나오는군요ㅋㅋ",541,"https://www.clien.net/service/board/park/16678226?od=T31&po=3&category=0&groupCd","&nbsp;                          만우절 장난 같지만 진짜로 킥스타터에서 펀딩 중입니다ㅋㅋ (광고아님)      위 영상은 룰 설명(?)하는 영상입니다.      요즘 킥스로 나오는 비교적 비싼 보드게임들을 풍자하는 느낌적인 느낌도 드네요"
"🐶🐾오늘 아침 산책사진",2239,"https://www.clien.net/service/board/park/16678225?od=T31&po=3&category=0&groupCd","아침엔 날씨가 추워서…   &nbsp;   두꺼운 옷 입히고 데리고 나갔다왔는데요 ㅇㅁㅇ   &nbsp;   신나서 잘 다니네요 ㅎㅎ   &nbsp;   막짤은 산책 끝나고 집가는 길 입니다 ㅇㅁㅇ?   (간혹 목줄 땡기는거 아니냐 하시는데 자동으로 늘어나고 줄어드는 목줄 사용합니다 ㄷ ㄷ)"
"키는 98% 유전입니다.",845,"https://www.clien.net/service/board/park/16678224?od=T31&po=3&category=0&groupCd","아버지가 190cm이시고      제 학창시절   우유극혐   새벽 2시 취침   멸치 극혐   인스턴트음식 사랑      기타등등 키크는데 안좋은것만 골라서 했는데      182cm입니다.    키는 유전입니다 여러분"
"내가 놓으면 놓아지는 인연들 정리하셨나요?",1060,"https://www.clien.net/service/board/park/16678222?od=T31&po=3&category=0&groupCd","좁고 깊은 인간관계를 선호하는 이유도 있고   아싸라서도 그렇기도 하고 그렇고   나이를 먹어가서도 그렇고      아무튼 내가 놓으면 놓아지는 인연들 정리하셨나요?      어릴땐 인연들이 멀어지는것에 대해   마상입고 두려워도 했었지만      더 시간이 지나니   내가 연락 안하면 내가 궁금해 안하면   멀어지는 인연들은 &nbsp;잡은 손을 놓게 되더라구요.      처음엔 그게 힘들었지만   의외로 자유롭고 편안하더라구요.      그런다고 뭐 큰일이 생기는것도 아니구요.      최근엔 제가 7-8회 연락하면 1회정도 연락하던   선배를 8개월 가까이 저도 바쁘고 잊혀져가서   연락을 못(안)했더니      카톡이 한번 오긴 하더라구요.      그 카톡에 의례적인 답변을 하고      더이상 일부러 안부 챙기기도 하지 않고   그냥 놔버렸습니다.      인연을 늘 길게 이어갈 수 있다는 건   착각이더라구요."
"요즘은 코로나 확진자가 10대가 많네요",1500,"https://www.clien.net/service/board/park/16678220?od=T31&po=3&category=0&groupCd","어른들은 백신접종을 해서 그런지... 밖에서 사람만나고&nbsp;   해도 걸릴확율이 적어서 그런지&nbsp;   집에있는 애들이 걸리네요. 바이러스 매개자는 감염없이   바이러스만 타인에게 전달도 가능한지 모르겠지만      요즘 주변 확진자는 초등 중고생이 많네요&nbsp;   반면 같이사는 부모들은 음성 나왔다는 얘기도많이 들리더라구요.   아는분도 초6 애가 걸렸는데..엄마아빠는 음성&nbsp;"
"이번 nbs 전국지표조사에서도 격차가 전주대비 좀 벌어지긴 했네요.",444,"https://www.clien.net/service/board/park/16678219?od=T31&po=3&category=0&groupCd","대략 7%p 정도 차이라고 나오고 여기서는 당선가능성도 윤두환이가 좀 더 높게 나오긴 했습니다. 최근 여론조사에서의 상승세로 인해서 좀 올라간 것 같네요.      그런데 특이한 점은 이재명 후보가 20304050에서 윤두환이를 눌렀다는 것, 경제를 잘 할 것 같은 후보는 역시나 우리 이재명 후보라는 것, 그리고 당 지지율과 정권 재창출론이 회복추세여서 지지율 격차가 줄어들 가능성이 크다는 점이네요(컨벤션 효과가 빠지는 중?). 희망이 보입니다.            조사개요   ● 조사지역: 전국   ● 조사기간: 2021년 11월 8일 ~ 11월 10일   ● 조사대상(모집단): 만 18세 이상 남녀   ● 조사방법: 국내 통신 3사가 제공하는 휴대전화 가상번호(100%)를 이용한 전화면접조사   ● 표본추출: 성·연령·지역별 층화확률추출   ● 표본크기: 1,009명 (목표할당 사례수 : 1,000명)– 목표할당 사례수 1,000명 기준으로 가중값을 부여했으나, 보도 시 표본 크기는 1,009명으로 보도해야 함   ● 피조사자 선정방법: 성·연령·지역으로 층화된 가상번호 내 무작위 추출   ● 응답률: 32.5% (총 3,104명과 통화하여 그 중 1,009명 응답 완료)   ● 접촉률: 24.2%   ● 가중치 산출 및 적용: 성･연령･지역별 가중치 부여(셀가중)– 2021년 10월말 행정안전부 주민등록인구 통계 기준   ● 표본오차: 95% 신뢰수준에서 ± 3.1% point   ● 조사기관: 엠브레인퍼블릭ㆍ케이스탯리서치ㆍ코리아리서치ㆍ한국리서치"
"배민 떡볶이 쿠폰있네여",647,"https://www.clien.net/service/board/park/16678217?od=T31&po=3&category=0&groupCd","쿠폰함에 가서      8600 등록하면      1시까지 사용가능한 분식류 쿠폰 줍니다 1만 이상 5천 할인"
"국립 5·18 민주묘지 방명록이 오염되었네요 .",465,"https://www.clien.net/service/board/park/16678216?od=T31&po=3&category=0&groupCd","의미야 어째든 아니 의도한것 같지만 .      설령 잘못 썻다해도 ... 저런게 방명록에 써있는 글자는 변화지 않습니다.&nbsp;      윤석열은 누를 범했네요 ."
"얀더나 추가접종",1820,"https://www.clien.net/service/board/park/16678215?od=T31&po=3&category=0&groupCd","하나도 안 아프네요   점심 맛있게 먹고 내일은 백신연차로   집에서 넷플릭스 정주행해야겠습니다"
"농심을 불매하게 된 결정적 계기",1242,"https://www.clien.net/service/board/park/16678214?od=T31&po=3&category=0&groupCd","정치적인 이유 때문에 불매하신 분들도 계시겠지만,   저는 아래 이슈를 접한 뒤부터 불매를 시작했습니다.      물론 김기춘도 한 이유이기도 하고요."
"구글 알파고가 예측한 퇴근시간의 미래",867,"https://www.clien.net/service/board/park/16678211?od=T31&po=3&category=0&groupCd","퇴근시간 -&gt; Working Hour   Working Hour -&gt; 근무시간   근무시간 -&gt; Time      '퇴근시간의 근무시간화, 근무 시간은 그냥 시간화'가 되나요?      헬조선 시대 '야간의 주간화, 휴일의 평일화, 가정의 초토화'가 떠오르네요.&nbsp;      두렵읍니다,,,"
"""반듯이 세우겠습니다"" 의 뜻은...",688,"https://www.clien.net/service/board/park/16678209?od=T31&po=3&category=0&groupCd","??? : 광주민주화운동의 본질은 북한개입이다.   지금 비뚤어진 이를 바로 잡겠다.   &nbsp;   &nbsp;   이게 어제 방명록 ""반듯이""의 뜻입니다.   &nbsp;   전두환이 찬양하고 북한개입망언하는 자들에 대해 조치없다면 다 공염불이고 헛소리입니다."
"오늘만 두번 ... 피싱이 날로 교묘해지네요",3415,"https://www.clien.net/service/board/park/16678207?od=T31&po=3&category=0&groupCd","먼저 받은 농협사칭(오른쪽) 피싱에 이어   카카오사칭(왼쪽) 피싱도 왔네요.      또 오면 그건 어떻게 다를지 궁금합니다 ㅋ      복붙 수준이 아니라 창작의 열의(??)가 느껴집니다.    전화번호가 좌우 유사하네요.    정말 이런놈들 다 때려잡아주세요~~~!!!!"
"버버리 코트 광고모델 있지 유나.jpg",559,"https://www.clien.net/service/board/park/16678205?od=T31&po=3&category=0&groupCd","ㅓㅜㅑ………."
"차라리 오타라고 하지, 똑바르단 의미라니....",373,"https://www.clien.net/service/board/park/16678204?od=T31&po=3&category=0&groupCd","&nbsp;결국 지금의 오월 정신은 똑바르지 않으니      &nbsp;자기가 똑바르게 세우겠단 소리가 되었네요?      &nbsp;더 상황이...."
"백신접종은 법이 아닌 도덕의 영역이라고 생각합니다",3199,"https://www.clien.net/service/board/park/16678203?od=T31&po=3&category=0&groupCd","자신의 몸에 대해서 자신이 결정할 수 있는 권리는 인정이 되어야하고   국가가 이걸 강제할 순 없습니다      그러나 다른 사람들은 그런 두려움을 딛고 백신접종을 한 이유는&nbsp;   자신의 몸 뿐만 아니라 사회적으로 타인에게 폐끼치지 않기위한 도덕입니다      법만이 의무가 아니죠 도덕의 의무도 있습니다   법을 어긴게 아니기 때문에 법적으로 처벌할수없지만   도덕을 어겼으므로 사회적인 비난은 받아도 싸다 생각합니다      넌 얼마나 잘났냐 하실지 모르지만   저는 얀센백신 나오자마자 바로 첫날 맞았고   부스터샷도 누구보다 빨리 11/1에 잔여백신으로 전화돌려 맞았으며      저희 가족도 전부 2차까지 접종완료했습니다"
"백신 좀 맞읍시다 직장 마비됐어요",427,"https://www.clien.net/service/board/park/16678202?od=T31&po=3&category=0&groupCd","20대 직원 한 명 확진자 발생.   전 직원 보건소 단체 pcr검사 대기중.   그 직원은 알고 보니 백신 겁나서 안 맞은 직원으로 밝혀져 직원들 대놓고 말은 안 하지만 전부 삼삼오오&nbsp;욕하고 있어요.   회사 업무 마비되고 난리도 아님.   의무는 아니지만 위드코로나 시대에 귀신같이 미접종자에게 코로나는 결국 침투합니다.   위드코로나라면 본인이 사회인이면 남을 위해서라도 건강하다면 백신접종은 기본인 마인드가 필요하다고 생각해요.   겪어 보니 앞으로 미접종자는 직장생활 상당한 지장이 있을 거에요   본의 아니게 우리 직장사람들 백신 방어력 테스트 하네요"
"얀센러의 모더나 추가 후기",1775,"https://www.clien.net/service/board/park/16678201?od=T31&po=3&category=0&groupCd","화요일 10시경에 모더나 맞았습니다.       남들은 맞고나서 맞은부위 통증외에는 괜찮다고해서 안심하고 있었는데 어제는 오한 두통 몸살이와서 일어나질 못하겠더군요. 타이레놀 먹어도 나아지지않고...                    오늘 3일차인데 몸살은 괜찮아졌는데 두통과 어지러움은 남아있네요.                    다음에 또 맞으라고 하면 겁나서 맞을수나 있으려나 모르겠습니다.                    내일은 증상이 없어야 할텐데..."
"??? : 라이언 레이놀즈는 넷플릭스 엄마계정 빌려쓴데요 에베베",1242,"https://www.clien.net/service/board/park/16678196?od=T31&po=3&category=0&groupCd","라이언 레이놀즈 : 그래서 공평하게 우리 엄마는 내 온리팬즈 계정 빌려씀."
"별거 아니지만 결혼생활이란 무엇인가 날카롭게 느꼈던 일화..",1184,"https://www.clien.net/service/board/park/16678195?od=T31&po=3&category=0&groupCd","와이프는...항상 컵을 씻으면 뒤집어서 둡니다.   전 씻으면 항상 정자세로 두죠. 뒤집어두면 특히 여름 이럴땐 물기 안말라서 꿉꿉한 냄새나기도 좋구 세균 이런거 생기기도 좋다고 말하면 와이프는 먼지들어가서 안된다고 해요.      꽤 오랜시간 만나다 걀혼한 사이인데 이런 사소한 것들이 무척 다르더라고요^^      지금은 그냥 설득안하고 뒤집힌 컵 발견하면 제가 뒤집습니다 ㅋ 와이프는 반대로 하네요 푸하하"
"KB 전세대출시 일부 원금 상환이 의무화됐군요?",793,"https://www.clien.net/service/board/park/16678192?od=T31&po=3&category=0&groupCd","https://n.news.naver.com/article/057/0001620547      내년에 한 70~80% 정도 전세대출 껴서 전세로 넘어가려 했는데      고민 좀 해봐야겠군요..    원룸 혹은 투룸이라 원금 상환액이 얼마되진 않겠지만 .."
"여조 떳네요",1056,"https://www.clien.net/service/board/park/16678190?od=T31&po=4&category=0&groupCd","20,30 따라잡았고 60,70 이 후덜덜하네요&nbsp;"
"다주택자 보유세 올리는걸 반대할 이유가 있는지 모르겠네요.",890,"https://www.clien.net/service/board/park/16678187?od=T31&po=4&category=0&groupCd","1주택자나 일시적2주택자의 경우 세금 감면혜택을 더 주려고 정부에서 노력하고 있습니다.   종부세의 경우 과세기준을 9억에서 11억으로 높여주기도 했구요.&nbsp;      1주택자나 일시적2주택자에 대한 감면혜택을 요구하는 건 이해가 갑니다.   이분들은 투자나 투기가 아닌 주거목적으로 사용하시는거니깐요.&nbsp;      근데 무조건 재산세 종부세 너무 심하다.   2025년까지 공시가 90%까지 적용한다더라....이런 논리만 주장하시는 분들은&nbsp;   다주택자들이 집을 주거가 아닌 투자/투기의 대상으로 여기는게 맞다고 생각하시나요?      다주택자들에 대한 보유세율 인상을 반대하는 이유가 뭔가요?      다주택자들이 무주택자들에게 거주할수 있는 아파트를 제공했다는 헛소리는 하지 마시구요.      다주택자들 보유세 인상해서&nbsp;   집은 거주하는 곳이지 투자/투기 하는 곳이 아니라는 인식을 심어줘야죠!      시간을 두고 찔끔찔끔 올리면...세금을 세입자에게 전가시키는거 보셨잖아요.   한번에 확~올려야 딴 생각못합니다.&nbsp;   그리고 월세인상에 대한 효용의 한계치는 있을수 밖에 없고   다른 정책들과 연계해서 대응해 나가면 된다고 생각합니다.      그리고 종부세 대상은 공시가격 기준 상위 2%정도만 해당되는데.....왜? 그렇게 난리인지 모르겠네요.&nbsp;"
"무언가 과잉 진료 같은 기분으로 다녀온 병원",1923,"https://www.clien.net/service/board/park/16678186?od=T31&po=4&category=0&groupCd","며칠 전 부터 오른쪽 엄지발가락 뼈 있는 부분에 통증이 있고 부어오르길래&nbsp;   집 앞에 좀 큰 병원이 있어서 정형외과 진료를 받았어요.      발가락 3초 보시더니 통풍의 위험이 있을 수도 있다며   술 많이 마시냐며 묻더라고요.   그렇다. 라고 했더니 요즘 젊은 사람도 통풍에 걸리는 경우가 많다며   엑스레이 찍어보고 피 검사 해보자고 하더라고요.   이러쿵 저러쿵 진료 절차를 다 하고 진료실 앉았는데   술 많이 먹지 말고, 피자 햄버거 같은거 먹지 말고, 식단에 신경 쓰라고 하시더라고요.      근데 제가 60킬로 밖에 안나가는데, 살을 빼라는 말은 아닌것 같고   피자 햄버거 잘 먹지 않는 사람이다보니 그냥 네 했더니   이제 가보세요. 통풍약 이틀 치 처방 해 드릴게요. 이러길래   네~ 하고 나가는데 아 엑스레이 결과는 이상 없네요.   이러시더라고요.      무슨 통풍 전문 병원에 다녀온것 같은 기분이 드네요.   뭐 위급하고 발이 못 쓸 정도로 부어오른게 아니라서 그냥 여러가지 염두를 두고서 하는 말인지   아니면 진짜 통풍에 걸릴만한 수준인건지도 자세히 말 해주지도 않고   피 검사 결과는 내일 나오니 내일 또 나오라고 하더라고요.   그러면서 원무과 가서 수납하고 주사실 가서 주사 맞고 가라고 하는데 무슨 주사인지도 모르고   어차피 돈은 냈으니까 그냥 맞고 왔어요...      의사 진료실에 앉아있던게 합쳐도 삼분 미만인데   병원비는 삼만 팔천원 나오고...   발가락 뼈가 아프다고 하면 어디쯤이 아픈가 눌러보기라도 하던가...   어제도 퇴근할때 쩔뚝거리면서 퇴근했는데...&nbsp;   발가락은 갑자기 왜 아파가지고 제 자신이 처량해지네요 ㅠㅠ...      지인 중에 통풍이 있는 사람이 있는데,&nbsp;   전에 이야기 하다가 증상 같은걸 이야기 해줬었거든요.   진짜 참지 못할 정도로 고통이 심해서 걷지도 못하고 엎혀서 응급실 가야하는 수준이라고 했었는데,   저는 뭐 못 걸을 정도 까지는 아니니... 통풍은 아니겠거니 하고   처방전에 지어준 이틀분 약도 그냥 안사고 집으로 와버렸어요...   호구 일기 끝~"
"열일번가 엄청나네요",1065,"https://www.clien.net/service/board/park/16678185?od=T31&po=4&category=0&groupCd","와..이렇게 명절이따로 없군여.."
"전기차 수출은 문제가 좀 있어보이네요",1090,"https://www.clien.net/service/board/park/16678183?od=T31&po=4&category=0&groupCd","18.11월에 대략&nbsp;      환경보조금 1800만원여 받고 출고한 코나EV 차량을&nbsp;      지난 주에 판매했는데      자동차세 환급차 구청에 문의하니&nbsp;      수출말소되었다네요&nbsp;      비슷한가격에 개인직거래도 문의는 많았는데 이래저래 피곤할 것 같아서&nbsp;      매매상에 판매했는데 수출로 나가면 결국      국가보조금이 해외로 넘어간꼴로 보이는데... 뭐 보조금이야 현대가 받은거니 상관이 없어보이기도하고...      무튼 이상한세상입니다.&nbsp;"
"11번가 노트북 할인 많이 하네여..",532,"https://www.clien.net/service/board/park/16678182?od=T31&po=4&category=0&groupCd","부모님 사용하실 노트북 &nbsp;주문했습니다.&nbsp;   최저가 142만원인 갤럭시북 프로를 99만 9천원에 파네요.   저가형 가성비 제품으로 알아보다가 그냥 질러버렸습니다. 할인 폭이 크긴 크군요.   내가 사용한다면 ASUS의 G14 나 G15를 살텐데 아무래도 부모님은 가벼운게 활용도가 좋을거같네요.   내일 오면 설치해봐야겠습니다. 기대되네요 ㅎㅎ"
